monoisotope,isotope_1,isotope_2,isotope_type_1,isotope_type_2,charge_1,charge_2
1804.79388309679,0.0,0.0,0.0,0.0,0.0,0.0
1810.77944860187,0.0,0.0,0.0,0.0,0.0,0.0
1811.78417514912,0.0,0.0,0.0,0.0,0.0,0.0
1812.78996259076,0.0,0.0,0.0,0.0,0.0,0.0
1819.83864124229,1821.83868785319,0.0,2.0,0.0,1.0,0.0
1820.85110455615,0.0,0.0,0.0,0.0,0.0,0.0
1825.78851634437,0.0,0.0,0.0,0.0,0.0,0.0
1826.79058268432,0.0,0.0,0.0,0.0,0.0,0.0
1827.79236335767,0.0,0.0,0.0,0.0,0.0,0.0
1829.84819314297,0.0,0.0,0.0,0.0,0.0,0.0
1830.85268682081,1831.84581949255,0.0,1.0,0.0,1.0,0.0
1832.82594946759,0.0,0.0,0.0,0.0,0.0,0.0
1833.81393389714,0.0,0.0,0.0,0.0,0.0,0.0
1834.81258643997,1836.81357211877,0.0,2.0,0.0,1.0,0.0
1835.81499420561,0.0,0.0,0.0,0.0,0.0,0.0
1838.82464264014,0.0,0.0,0.0,0.0,0.0,0.0
1839.82435790907,1840.81916663562,0.0,1.0,0.0,1.0,0.0
1841.82988092198,0.0,0.0,0.0,0.0,0.0,0.0
1842.83634389914,0.0,0.0,0.0,0.0,0.0,0.0
1843.82541228065,0.0,0.0,0.0,0.0,0.0,0.0
1849.80980473935,0.0,0.0,0.0,0.0,0.0,0.0
1850.81438581894,0.0,0.0,0.0,0.0,0.0,0.0
1851.82666207529,0.0,0.0,0.0,0.0,0.0,0.0
1852.82844169037,0.0,0.0,0.0,0.0,0.0,0.0
1853.83587120341,0.0,0.0,0.0,0.0,0.0,0.0
1854.82900852457,0.0,0.0,0.0,0.0,0.0,0.0
1855.8484425342,0.0,0.0,0.0,0.0,0.0,0.0
1856.86065368978,0.0,0.0,0.0,0.0,0.0,0.0
1857.85129876169,0.0,0.0,0.0,0.0,0.0,0.0
1858.83916433804,0.0,0.0,0.0,0.0,0.0,0.0
1861.82044121318,0.0,0.0,0.0,0.0,0.0,0.0
1862.81733376374,0.0,0.0,0.0,0.0,0.0,0.0
1863.82093276656,1864.82219059901,0.0,1.0,0.0,1.0,0.0
1867.83654080655,0.0,0.0,0.0,0.0,0.0,0.0
1868.83523036838,0.0,0.0,0.0,0.0,0.0,0.0
1869.83090533885,0.0,0.0,0.0,0.0,0.0,0.0
1871.81742283673,1872.81818204205,0.0,1.0,0.0,1.0,0.0
1877.8237596089,0.0,0.0,0.0,0.0,0.0,0.0
1878.83028047477,0.0,0.0,0.0,0.0,0.0,0.0
1879.83231652784,0.0,0.0,0.0,0.0,0.0,0.0
1880.85696471505,1881.85809231342,0.0,1.0,0.0,1.0,0.0
1882.8559363715,0.0,0.0,0.0,0.0,0.0,0.0
1883.84704884479,0.0,0.0,0.0,0.0,0.0,0.0
1886.83242702512,1887.82760296702,1888.82825362327,1.0,1.0,1.0,1.0
1891.84105550233,0.0,0.0,0.0,0.0,0.0,0.0
1892.83535285603,0.0,0.0,0.0,0.0,0.0,0.0
1893.83282058856,0.0,0.0,0.0,0.0,0.0,0.0
1894.83243911002,0.0,0.0,0.0,0.0,0.0,0.0
1895.83375632788,0.0,0.0,0.0,0.0,0.0,0.0
1896.83784805815,0.0,0.0,0.0,0.0,0.0,0.0
1897.83783627963,0.0,0.0,0.0,0.0,0.0,0.0
1900.83043096137,0.0,0.0,0.0,0.0,0.0,0.0
1901.83191955458,0.0,0.0,0.0,0.0,0.0,0.0
1902.83471617758,0.0,0.0,0.0,0.0,0.0,0.0
1903.83816073743,0.0,0.0,0.0,0.0,0.0,0.0
